Fecha,prcp,Valor,mes,periodo
1980-08-18 12:00:00,0.0,-0.509433661,8,f
1980-08-19 12:00:00,0.0,-0.024039505,8,f
1980-08-20 12:00:00,0.0,0.543704325,8,f
1980-08-21 12:00:00,0.0,1.0551649509999999,8,f
1980-08-22 12:00:00,0.0,1.386218675,8,f
1980-08-23 12:00:00,0.0,1.462397091,8,f
1980-08-24 12:00:00,0.0,1.277857697,8,f
1980-08-25 12:00:00,0.0,0.893341817,8,f
1980-08-26 12:00:00,1.0,0.414924299,8,f
1980-08-27 12:00:00,0.0,-0.038954325,8,f
1980-08-28 12:00:00,0.0,-0.371279225,8,f
1980-08-29 12:00:00,0.0,-0.530685955,8,f
1980-08-30 12:00:00,0.0,-0.520173311,8,f
1980-08-31 12:00:00,11.1,-0.389361168,8,f
1980-09-01 12:00:00,0.0,-0.214344669,9,f
1980-09-02 12:00:00,0.0,-0.072593524,9,f
1980-09-03 12:00:00,0.0,-0.02077459,9,f
1980-09-04 12:00:00,0.0,-0.081680785,9,f
1980-09-05 12:00:00,0.0,-0.242327717,9,f
1980-09-06 12:00:00,0.0,-0.461527211,9,f
1980-09-07 12:00:00,0.0,-0.682835777,9,f
1980-09-08 12:00:00,0.0,-0.848631859,9,f
1980-09-09 12:00:00,0.0,-0.9114910890000001,9,f
1980-09-10 12:00:00,0.0,-0.84136018,9,f
1980-09-11 12:00:00,0.0,-0.628916314,9,f
1980-09-12 12:00:00,0.0,-0.28645664600000004,9,f
1980-09-13 12:00:00,0.0,0.15281435599999998,9,f
1980-09-14 12:00:00,15.0,0.636671906,9,f
1980-09-15 12:00:00,0.2,1.098047682,9,f
1980-09-16 12:00:00,0.9,1.462758865,9,f
1980-09-17 12:00:00,0.0,1.6613582830000002,9,f
1980-09-18 12:00:00,0.0,1.644049619,9,f
1980-09-19 12:00:00,0.0,1.3954383719999999,9,f
1980-09-20 12:00:00,0.0,0.94431134,9,f
1980-09-21 12:00:00,0.0,0.363871099,9,f
1980-09-22 12:00:00,0.0,-0.239540668,9,f
1980-09-23 12:00:00,0.0,-0.7482084290000001,9,f
1980-09-24 12:00:00,0.0,-1.060637345,9,f
1980-09-25 12:00:00,0.0,-1.117242592,9,f
1980-09-26 12:00:00,0.0,-0.916152882,9,f
1980-09-27 12:00:00,9.7,-0.513936704,9,f
1980-09-28 12:00:00,0.7,-0.010204015,9,f
1980-09-29 12:00:00,0.0,0.47971928700000005,9,f
1980-09-30 12:00:00,0.0,0.8555324040000001,9,f
1980-10-01 12:00:00,7.0,-0.48495419799999995,10,c
